lon,lat,weight_sr,area_m2
108.91583250,30.86750030,1.812350945155e-10,7372.756863
108.91666410,30.86750030,1.812350945155e-10,7372.756863
108.91750340,30.86750030,1.812350945155e-10,7372.756863
108.91833500,30.86750030,1.812350945155e-10,7372.756863
108.91916660,30.86750030,1.812350945155e-10,7372.756863
108.91999820,30.86750030,1.812350945155e-10,7372.756863
108.92082980,30.86750030,1.812350945155e-10,7372.756863
110.91500090,30.86750030,1.812350945155e-10,7372.756863
110.91583250,30.86750030,1.812350945155e-10,7372.756863
110.91666410,30.86750030,1.812350945155e-10,7372.756863
110.91750340,30.86750030,1.812350945155e-10,7372.756863
110.92916870,30.86750030,1.812350945155e-10,7372.756863
110.93000030,30.86750030,1.812350945155e-10,7372.756863
110.93083190,30.86750030,1.812350945155e-10,7372.756863
110.93166350,30.86750030,1.812350945155e-10,7372.756863
110.93250270,30.86750030,1.812350945155e-10,7372.756863
110.93333440,30.86750030,1.812350945155e-10,7372.756863
110.93416600,30.86750030,1.812350945155e-10,7372.756863
110.93499760,30.86750030,1.812350945155e-10,7372.756863
110.93583680,30.86750030,1.812350945155e-10,7372.756863
110.93666840,30.86750030,1.812350945155e-10,7372.756863
110.93750000,30.86750030,1.812350945155e-10,7372.756863
110.93833160,30.86750030,1.812350945155e-10,7372.756863
110.93916320,30.86750030,1.812350945155e-10,7372.756863
110.94000240,30.86750030,1.812350945155e-10,7372.756863
110.94083400,30.86750030,1.812350945155e-10,7372.756863
110.94166560,30.86750030,1.812350945155e-10,7372.756863
110.94249730,30.86750030,1.812350945155e-10,7372.756863
110.94333650,30.86750030,1.812350945155e-10,7372.756863
110.94416810,30.86750030,1.812350945155e-10,7372.756863
110.94499970,30.86750030,1.812350945155e-10,7372.756863
110.94583130,30.86750030,1.812350945155e-10,7372.756863
110.94667050,30.86750030,1.812350945155e-10,7372.756863
110.94750210,30.86750030,1.812350945155e-10,7372.756863
110.94833370,30.86750030,1.812350945155e-10,7372.756863
110.94916530,30.86750030,1.812350945155e-10,7372.756863
110.94999690,30.86750030,1.812350945155e-10,7372.756863
110.95083620,30.86750030,1.812350945155e-10,7372.756863
110.95166780,30.86750030,1.812350945155e-10,7372.756863
110.95249940,30.86750030,1.812350945155e-10,7372.756863
110.95333100,30.86750030,1.812350945155e-10,7372.756863
110.95417020,30.86750030,1.812350945155e-10,7372.756863
110.95500180,30.86750030,1.812350945155e-10,7372.756863
110.95583340,30.86750030,1.812350945155e-10,7372.756863
110.95666500,30.86750030,1.812350945155e-10,7372.756863
110.95749660,30.86750030,1.812350945155e-10,7372.756863
110.95833590,30.86750030,1.812350945155e-10,7372.756863
110.95916750,30.86750030,1.812350945155e-10,7372.756863
110.95999910,30.86750030,1.812350945155e-10,7372.756863
110.96083070,30.86750030,1.812350945155e-10,7372.756863
110.96166990,30.86750030,1.812350945155e-10,7372.756863
110.96250150,30.86750030,1.812350945155e-10,7372.756863
110.96333310,30.86750030,1.812350945155e-10,7372.756863
110.96416470,30.86750030,1.812350945155e-10,7372.756863
110.96499630,30.86750030,1.812350945155e-10,7372.756863
110.96583560,30.86750030,1.812350945155e-10,7372.756863
110.96666720,30.86750030,1.812350945155e-10,7372.756863
110.96749880,30.86750030,1.812350945155e-10,7372.756863
110.96833040,30.86750030,1.812350945155e-10,7372.756863
110.96916960,30.86750030,1.812350945155e-10,7372.756863
110.97000120,30.86750030,1.812350945155e-10,7372.756863
110.97083280,30.86750030,1.812350945155e-10,7372.756863
110.97166440,30.86750030,1.812350945155e-10,7372.756863
110.97250370,30.86750030,1.812350945155e-10,7372.756863
110.97333530,30.86750030,1.812350945155e-10,7372.756863
110.97416690,30.86750030,1.812350945155e-10,7372.756863
110.97499850,30.86750030,1.812350945155e-10,7372.756863
110.97583010,30.86750030,1.812350945155e-10,7372.756863
110.97666930,30.86750030,1.812350945155e-10,7372.756863
110.97750090,30.86750030,1.812350945155e-10,7372.756863
110.97833250,30.86750030,1.812350945155e-10,7372.756863
110.97916410,30.86750030,1.812350945155e-10,7372.756863
110.98000340,30.86750030,1.812350945155e-10,7372.756863
110.98083500,30.86750030,1.812350945155e-10,7372.756863
110.98166660,30.86750030,1.812350945155e-10,7372.756863
110.98249820,30.86750030,1.812350945155e-10,7372.756863
110.98332980,30.86750030,1.812350945155e-10,7372.756863
110.98416900,30.86750030,1.812350945155e-10,7372.756863
110.98500060,30.86750030,1.812350945155e-10,7372.756863
110.98583220,30.86750030,1.812350945155e-10,7372.756863
110.98666380,30.86750030,1.812350945155e-10,7372.756863
110.99083710,30.86750030,1.812350945155e-10,7372.756863
110.99166870,30.86750030,1.812350945155e-10,7372.756863
110.99250030,30.86750030,1.812350945155e-10,7372.756863
110.99333190,30.86750030,1.812350945155e-10,7372.756863
110.99416350,30.86750030,1.812350945155e-10,7372.756863
110.99500270,30.86750030,1.812350945155e-10,7372.756863
110.99583440,30.86750030,1.812350945155e-10,7372.756863
110.99666600,30.86750030,1.812350945155e-10,7372.756863
110.99749760,30.86750030,1.812350945155e-10,7372.756863
110.99833680,30.86750030,1.812350945155e-10,7372.756863
110.99916840,30.86750030,1.812350945155e-10,7372.756863
111.06666560,30.86750030,1.812350945155e-10,7372.756863
111.06749730,30.86750030,1.812350945155e-10,7372.756863
111.06833650,30.86750030,1.812350945155e-10,7372.756863
111.06916810,30.86750030,1.812350945155e-10,7372.756863
111.06999970,30.86750030,1.812350945155e-10,7372.756863
111.07083130,30.86750030,1.812350945155e-10,7372.756863
111.07167050,30.86750030,1.812350945155e-10,7372.756863
111.07250210,30.86750030,1.812350945155e-10,7372.756863
111.07333370,30.86750030,1.812350945155e-10,7372.756863
111.07416530,30.86750030,1.812350945155e-10,7372.756863
111.07499690,30.86750030,1.812350945155e-10,7372.756863
111.07583620,30.86750030,1.812350945155e-10,7372.756863
111.07666780,30.86750030,1.812350945155e-10,7372.756863
111.07749940,30.86750030,1.812350945155e-10,7372.756863
111.07833100,30.86750030,1.812350945155e-10,7372.756863
111.07917020,30.86750030,1.812350945155e-10,7372.756863
111.08000180,30.86750030,1.812350945155e-10,7372.756863
111.08083340,30.86750030,1.812350945155e-10,7372.756863
111.08166500,30.86750030,1.812350945155e-10,7372.756863
111.08249660,30.86750030,1.812350945155e-10,7372.756863
111.08333590,30.86750030,1.812350945155e-10,7372.756863
111.08416750,30.86750030,1.812350945155e-10,7372.756863
111.08499910,30.86750030,1.812350945155e-10,7372.756863
111.08583070,30.86750030,1.812350945155e-10,7372.756863
108.49666600,30.86833380,1.812335186241e-10,7372.692755
108.49749760,30.86833380,1.812335186241e-10,7372.692755
108.49833680,30.86833380,1.812335186241e-10,7372.692755
108.49916840,30.86833380,1.812335186241e-10,7372.692755
108.50000000,30.86833380,1.812335186241e-10,7372.692755
108.50083160,30.86833380,1.812335186241e-10,7372.692755
108.50166320,30.86833380,1.812335186241e-10,7372.692755
108.50250240,30.86833380,1.812335186241e-10,7372.692755
108.50333400,30.86833380,1.812335186241e-10,7372.692755
108.50416560,30.86833380,1.812335186241e-10,7372.692755
108.50499730,30.86833380,1.812335186241e-10,7372.692755
108.50583650,30.86833380,1.812335186241e-10,7372.692755
108.50666810,30.86833380,1.812335186241e-10,7372.692755
108.50749970,30.86833380,1.812335186241e-10,7372.692755
108.89167020,30.86833380,1.812335186241e-10,7372.692755
108.89250180,30.86833380,1.812335186241e-10,7372.692755
108.89333340,30.86833380,1.812335186241e-10,7372.692755
108.89416500,30.86833380,1.812335186241e-10,7372.692755
108.90583040,30.86833380,1.812335186241e-10,7372.692755
108.90666960,30.86833380,1.812335186241e-10,7372.692755
108.90750120,30.86833380,1.812335186241e-10,7372.692755
108.91750340,30.86833380,1.812335186241e-10,7372.692755
108.91833500,30.86833380,1.812335186241e-10,7372.692755
108.91916660,30.86833380,1.812335186241e-10,7372.692755
108.91999820,30.86833380,1.812335186241e-10,7372.692755
108.92082980,30.86833380,1.812335186241e-10,7372.692755
108.92166900,30.86833380,1.812335186241e-10,7372.692755
110.91500090,30.86833380,1.812335186241e-10,7372.692755
110.91583250,30.86833380,1.812335186241e-10,7372.692755
110.91666410,30.86833380,1.812335186241e-10,7372.692755
110.91750340,30.86833380,1.812335186241e-10,7372.692755
110.92916870,30.86833380,1.812335186241e-10,7372.692755
110.93000030,30.86833380,1.812335186241e-10,7372.692755
110.93083190,30.86833380,1.812335186241e-10,7372.692755
110.93166350,30.86833380,1.812335186241e-10,7372.692755
110.93250270,30.86833380,1.812335186241e-10,7372.692755
110.93333440,30.86833380,1.812335186241e-10,7372.692755
110.93416600,30.86833380,1.812335186241e-10,7372.692755
110.93499760,30.86833380,1.812335186241e-10,7372.692755
110.93583680,30.86833380,1.812335186241e-10,7372.692755
110.93666840,30.86833380,1.812335186241e-10,7372.692755
110.93750000,30.86833380,1.812335186241e-10,7372.692755
110.93833160,30.86833380,1.812335186241e-10,7372.692755
110.93916320,30.86833380,1.812335186241e-10,7372.692755
110.94000240,30.86833380,1.812335186241e-10,7372.692755
110.94083400,30.86833380,1.812335186241e-10,7372.692755
110.94166560,30.86833380,1.812335186241e-10,7372.692755
110.94249730,30.86833380,1.812335186241e-10,7372.692755
110.94333650,30.86833380,1.812335186241e-10,7372.692755
110.94416810,30.86833380,1.812335186241e-10,7372.692755
110.94499970,30.86833380,1.812335186241e-10,7372.692755
110.94583130,30.86833380,1.812335186241e-10,7372.692755
110.94667050,30.86833380,1.812335186241e-10,7372.692755
110.94750210,30.86833380,1.812335186241e-10,7372.692755
110.94833370,30.86833380,1.812335186241e-10,7372.692755
110.94916530,30.86833380,1.812335186241e-10,7372.692755
110.94999690,30.86833380,1.812335186241e-10,7372.692755
110.95083620,30.86833380,1.812335186241e-10,7372.692755
110.95166780,30.86833380,1.812335186241e-10,7372.692755
110.95249940,30.86833380,1.812335186241e-10,7372.692755
110.95333100,30.86833380,1.812335186241e-10,7372.692755
110.95417020,30.86833380,1.812335186241e-10,7372.692755
110.95500180,30.86833380,1.812335186241e-10,7372.692755
110.95583340,30.86833380,1.812335186241e-10,7372.692755
110.95666500,30.86833380,1.812335186241e-10,7372.692755
110.95749660,30.86833380,1.812335186241e-10,7372.692755
110.95833590,30.86833380,1.812335186241e-10,7372.692755
110.95916750,30.86833380,1.812335186241e-10,7372.692755
110.95999910,30.86833380,1.812335186241e-10,7372.692755
110.96083070,30.86833380,1.812335186241e-10,7372.692755
110.96166990,30.86833380,1.812335186241e-10,7372.692755
110.96250150,30.86833380,1.812335186241e-10,7372.692755
110.96333310,30.86833380,1.812335186241e-10,7372.692755
110.96416470,30.86833380,1.812335186241e-10,7372.692755
110.96499630,30.86833380,1.812335186241e-10,7372.692755
110.96583560,30.86833380,1.812335186241e-10,7372.692755
110.96666720,30.86833380,1.812335186241e-10,7372.692755
110.96749880,30.86833380,1.812335186241e-10,7372.692755
110.96833040,30.86833380,1.812335186241e-10,7372.692755
110.96916960,30.86833380,1.812335186241e-10,7372.692755
110.97000120,30.86833380,1.812335186241e-10,7372.692755
110.97083280,30.86833380,1.812335186241e-10,7372.692755
110.97166440,30.86833380,1.812335186241e-10,7372.692755
110.97250370,30.86833380,1.812335186241e-10,7372.692755
110.97333530,30.86833380,1.812335186241e-10,7372.692755
110.97416690,30.86833380,1.812335186241e-10,7372.692755
110.97499850,30.86833380,1.812335186241e-10,7372.692755
110.97583010,30.86833380,1.812335186241e-10,7372.692755
110.97666930,30.86833380,1.812335186241e-10,7372.692755
110.97750090,30.86833380,1.812335186241e-10,7372.692755
110.97833250,30.86833380,1.812335186241e-10,7372.692755
110.97916410,30.86833380,1.812335186241e-10,7372.692755
110.98000340,30.86833380,1.812335186241e-10,7372.692755
110.98083500,30.86833380,1.812335186241e-10,7372.692755
110.98166660,30.86833380,1.812335186241e-10,7372.692755
110.98249820,30.86833380,1.812335186241e-10,7372.692755
110.98332980,30.86833380,1.812335186241e-10,7372.692755
110.98416900,30.86833380,1.812335186241e-10,7372.692755
110.98500060,30.86833380,1.812335186241e-10,7372.692755
110.98583220,30.86833380,1.812335186241e-10,7372.692755
110.98666380,30.86833380,1.812335186241e-10,7372.692755
110.99166870,30.86833380,1.812335186241e-10,7372.692755
110.99250030,30.86833380,1.812335186241e-10,7372.692755
110.99333190,30.86833380,1.812335186241e-10,7372.692755
110.99416350,30.86833380,1.812335186241e-10,7372.692755
110.99500270,30.86833380,1.812335186241e-10,7372.692755
110.99583440,30.86833380,1.812335186241e-10,7372.692755
110.99666600,30.86833380,1.812335186241e-10,7372.692755
110.99749760,30.86833380,1.812335186241e-10,7372.692755
110.99833680,30.86833380,1.812335186241e-10,7372.692755
110.99916840,30.86833380,1.812335186241e-10,7372.692755
111.00000000,30.86833380,1.812335186241e-10,7372.692755
111.00499730,30.86833380,1.812335186241e-10,7372.692755
111.06749730,30.86833380,1.812335186241e-10,7372.692755
111.06833650,30.86833380,1.812335186241e-10,7372.692755
111.06916810,30.86833380,1.812335186241e-10,7372.692755
111.06999970,30.86833380,1.812335186241e-10,7372.692755
111.07083130,30.86833380,1.812335186241e-10,7372.692755
111.07167050,30.86833380,1.812335186241e-10,7372.692755
111.07250210,30.86833380,1.812335186241e-10,7372.692755
111.07333370,30.86833380,1.812335186241e-10,7372.692755
111.07416530,30.86833380,1.812335186241e-10,7372.692755
111.07499690,30.86833380,1.812335186241e-10,7372.692755
111.07583620,30.86833380,1.812335186241e-10,7372.692755
111.07666780,30.86833380,1.812335186241e-10,7372.692755
111.07749940,30.86833380,1.812335186241e-10,7372.692755
111.08000180,30.86833380,1.812335186241e-10,7372.692755
111.08083340,30.86833380,1.812335186241e-10,7372.692755
111.08499910,30.86833380,1.812335186241e-10,7372.692755
108.49749760,30.86916730,1.812319426925e-10,7372.628645
108.49833680,30.86916730,1.812319426925e-10,7372.628645
108.49916840,30.86916730,1.812319426925e-10,7372.628645
108.50000000,30.86916730,1.812319426925e-10,7372.628645
108.50083160,30.86916730,1.812319426925e-10,7372.628645
108.50166320,30.86916730,1.812319426925e-10,7372.628645
108.50250240,30.86916730,1.812319426925e-10,7372.628645
108.50333400,30.86916730,1.812319426925e-10,7372.628645
108.50416560,30.86916730,1.812319426925e-10,7372.628645
108.50499730,30.86916730,1.812319426925e-10,7372.628645
108.50583650,30.86916730,1.812319426925e-10,7372.628645
108.50666810,30.86916730,1.812319426925e-10,7372.628645
108.50749970,30.86916730,1.812319426925e-10,7372.628645
108.91833500,30.86916730,1.812319426925e-10,7372.628645
108.91916660,30.86916730,1.812319426925e-10,7372.628645
108.91999820,30.86916730,1.812319426925e-10,7372.628645
108.92082980,30.86916730,1.812319426925e-10,7372.628645
108.92166900,30.86916730,1.812319426925e-10,7372.628645
108.92250060,30.86916730,1.812319426925e-10,7372.628645
110.83916470,30.86916730,1.812319426925e-10,7372.628645
110.91500090,30.86916730,1.812319426925e-10,7372.628645
110.91583250,30.86916730,1.812319426925e-10,7372.628645
110.91666410,30.86916730,1.812319426925e-10,7372.628645
110.93000030,30.86916730,1.812319426925e-10,7372.628645
110.93083190,30.86916730,1.812319426925e-10,7372.628645
110.93166350,30.86916730,1.812319426925e-10,7372.628645
110.93250270,30.86916730,1.812319426925e-10,7372.628645
110.93333440,30.86916730,1.812319426925e-10,7372.628645
110.93416600,30.86916730,1.812319426925e-10,7372.628645
110.93499760,30.86916730,1.812319426925e-10,7372.628645
110.93583680,30.86916730,1.812319426925e-10,7372.628645
110.93666840,30.86916730,1.812319426925e-10,7372.628645
110.93750000,30.86916730,1.812319426925e-10,7372.628645
110.93833160,30.86916730,1.812319426925e-10,7372.628645
110.93916320,30.86916730,1.812319426925e-10,7372.628645
110.94000240,30.86916730,1.812319426925e-10,7372.628645
110.94083400,30.86916730,1.812319426925e-10,7372.628645
110.94166560,30.86916730,1.812319426925e-10,7372.628645
110.94249730,30.86916730,1.812319426925e-10,7372.628645
110.94333650,30.86916730,1.812319426925e-10,7372.628645
110.94416810,30.86916730,1.812319426925e-10,7372.628645
110.94499970,30.86916730,1.812319426925e-10,7372.628645
110.94583130,30.86916730,1.812319426925e-10,7372.628645
110.94667050,30.86916730,1.812319426925e-10,7372.628645
110.94750210,30.86916730,1.812319426925e-10,7372.628645
110.94833370,30.86916730,1.812319426925e-10,7372.628645
110.94916530,30.86916730,1.812319426925e-10,7372.628645
110.94999690,30.86916730,1.812319426925e-10,7372.628645
110.95083620,30.86916730,1.812319426925e-10,7372.628645
110.95166780,30.86916730,1.812319426925e-10,7372.628645
110.95249940,30.86916730,1.812319426925e-10,7372.628645
110.95333100,30.86916730,1.812319426925e-10,7372.628645
110.95417020,30.86916730,1.812319426925e-10,7372.628645
110.95500180,30.86916730,1.812319426925e-10,7372.628645
110.95583340,30.86916730,1.812319426925e-10,7372.628645
110.95666500,30.86916730,1.812319426925e-10,7372.628645
110.95749660,30.86916730,1.812319426925e-10,7372.628645
110.95833590,30.86916730,1.812319426925e-10,7372.628645
110.95916750,30.86916730,1.812319426925e-10,7372.628645
110.95999910,30.86916730,1.812319426925e-10,7372.628645
110.96083070,30.86916730,1.812319426925e-10,7372.628645
110.96166990,30.86916730,1.812319426925e-10,7372.628645
110.96250150,30.86916730,1.812319426925e-10,7372.628645
110.96333310,30.86916730,1.812319426925e-10,7372.628645
110.96416470,30.86916730,1.812319426925e-10,7372.628645
110.96499630,30.86916730,1.812319426925e-10,7372.628645
110.96583560,30.86916730,1.812319426925e-10,7372.628645
110.96666720,30.86916730,1.812319426925e-10,7372.628645
110.96749880,30.86916730,1.812319426925e-10,7372.628645
110.96833040,30.86916730,1.812319426925e-10,7372.628645
110.96916960,30.86916730,1.812319426925e-10,7372.628645
110.97000120,30.86916730,1.812319426925e-10,7372.628645
110.97083280,30.86916730,1.812319426925e-10,7372.628645
110.97166440,30.86916730,1.812319426925e-10,7372.628645
110.97250370,30.86916730,1.812319426925e-10,7372.628645
110.97333530,30.86916730,1.812319426925e-10,7372.628645
110.97416690,30.86916730,1.812319426925e-10,7372.628645
110.97499850,30.86916730,1.812319426925e-10,7372.628645
110.97583010,30.86916730,1.812319426925e-10,7372.628645
110.97666930,30.86916730,1.812319426925e-10,7372.628645
110.97750090,30.86916730,1.812319426925e-10,7372.628645
110.97833250,30.86916730,1.812319426925e-10,7372.628645
110.98166660,30.86916730,1.812319426925e-10,7372.628645
110.98249820,30.86916730,1.812319426925e-10,7372.628645
110.98332980,30.86916730,1.812319426925e-10,7372.628645
110.98416900,30.86916730,1.812319426925e-10,7372.628645
110.98500060,30.86916730,1.812319426925e-10,7372.628645
110.98583220,30.86916730,1.812319426925e-10,7372.628645
110.98666380,30.86916730,1.812319426925e-10,7372.628645
110.99250030,30.86916730,1.812319426925e-10,7372.628645
110.99333190,30.86916730,1.812319426925e-10,7372.628645
110.99416350,30.86916730,1.812319426925e-10,7372.628645
110.99500270,30.86916730,1.812319426925e-10,7372.628645
110.99583440,30.86916730,1.812319426925e-10,7372.628645
110.99666600,30.86916730,1.812319426925e-10,7372.628645
110.99749760,30.86916730,1.812319426925e-10,7372.628645
110.99833680,30.86916730,1.812319426925e-10,7372.628645
110.99916840,30.86916730,1.812319426925e-10,7372.628645
111.00000000,30.86916730,1.812319426925e-10,7372.628645
111.00083160,30.86916730,1.812319426925e-10,7372.628645
111.00166320,30.86916730,1.812319426925e-10,7372.628645
111.00250240,30.86916730,1.812319426925e-10,7372.628645
111.00333400,30.86916730,1.812319426925e-10,7372.628645
111.00416560,30.86916730,1.812319426925e-10,7372.628645
111.00499730,30.86916730,1.812319426925e-10,7372.628645
111.06749730,30.86916730,1.812319426925e-10,7372.628645
111.06833650,30.86916730,1.812319426925e-10,7372.628645
111.06916810,30.86916730,1.812319426925e-10,7372.628645
111.06999970,30.86916730,1.812319426925e-10,7372.628645
111.07083130,30.86916730,1.812319426925e-10,7372.628645
111.07167050,30.86916730,1.812319426925e-10,7372.628645
111.07250210,30.86916730,1.812319426925e-10,7372.628645
111.07333370,30.86916730,1.812319426925e-10,7372.628645
108.49749760,30.87000080,1.812303667222e-10,7372.564533
108.49833680,30.87000080,1.812303667222e-10,7372.564533
108.49916840,30.87000080,1.812303667222e-10,7372.564533
108.50000000,30.87000080,1.812303667222e-10,7372.564533
108.50083160,30.87000080,1.812303667222e-10,7372.564533
108.50166320,30.87000080,1.812303667222e-10,7372.564533
108.50250240,30.87000080,1.812303667222e-10,7372.564533
108.50333400,30.87000080,1.812303667222e-10,7372.564533
108.50416560,30.87000080,1.812303667222e-10,7372.564533
108.50499730,30.87000080,1.812303667222e-10,7372.564533
108.50583650,30.87000080,1.812303667222e-10,7372.564533
108.50666810,30.87000080,1.812303667222e-10,7372.564533
108.50749970,30.87000080,1.812303667222e-10,7372.564533
108.91916660,30.87000080,1.812303667222e-10,7372.564533
108.91999820,30.87000080,1.812303667222e-10,7372.564533
108.92082980,30.87000080,1.812303667222e-10,7372.564533
108.92166900,30.87000080,1.812303667222e-10,7372.564533
108.92250060,30.87000080,1.812303667222e-10,7372.564533
108.92333220,30.87000080,1.812303667222e-10,7372.564533
110.83833310,30.87000080,1.812303667222e-10,7372.564533
110.83916470,30.87000080,1.812303667222e-10,7372.564533
110.91500090,30.87000080,1.812303667222e-10,7372.564533
110.91583250,30.87000080,1.812303667222e-10,7372.564533
110.91666410,30.87000080,1.812303667222e-10,7372.564533
110.92916870,30.87000080,1.812303667222e-10,7372.564533
110.93000030,30.87000080,1.812303667222e-10,7372.564533
110.93083190,30.87000080,1.812303667222e-10,7372.564533
110.93166350,30.87000080,1.812303667222e-10,7372.564533
110.93250270,30.87000080,1.812303667222e-10,7372.564533
110.93333440,30.87000080,1.812303667222e-10,7372.564533
110.93416600,30.87000080,1.812303667222e-10,7372.564533
110.93499760,30.87000080,1.812303667222e-10,7372.564533
110.93583680,30.87000080,1.812303667222e-10,7372.564533
110.93666840,30.87000080,1.812303667222e-10,7372.564533
110.93750000,30.87000080,1.812303667222e-10,7372.564533
110.93833160,30.87000080,1.812303667222e-10,7372.564533
110.93916320,30.87000080,1.812303667222e-10,7372.564533
110.94000240,30.87000080,1.812303667222e-10,7372.564533
110.94083400,30.87000080,1.812303667222e-10,7372.564533
110.94166560,30.87000080,1.812303667222e-10,7372.564533
110.94249730,30.87000080,1.812303667222e-10,7372.564533
110.94333650,30.87000080,1.812303667222e-10,7372.564533
110.94416810,30.87000080,1.812303667222e-10,7372.564533
110.94499970,30.87000080,1.812303667222e-10,7372.564533
110.94583130,30.87000080,1.812303667222e-10,7372.564533
110.94667050,30.87000080,1.812303667222e-10,7372.564533
110.94750210,30.87000080,1.812303667222e-10,7372.564533
110.94833370,30.87000080,1.812303667222e-10,7372.564533
110.94916530,30.87000080,1.812303667222e-10,7372.564533
110.94999690,30.87000080,1.812303667222e-10,7372.564533
110.95083620,30.87000080,1.812303667222e-10,7372.564533
110.95166780,30.87000080,1.812303667222e-10,7372.564533
110.95249940,30.87000080,1.812303667222e-10,7372.564533
110.95333100,30.87000080,1.812303667222e-10,7372.564533
110.95417020,30.87000080,1.812303667222e-10,7372.564533
110.95500180,30.87000080,1.812303667222e-10,7372.564533
110.95583340,30.87000080,1.812303667222e-10,7372.564533
110.95666500,30.87000080,1.812303667222e-10,7372.564533
110.95749660,30.87000080,1.812303667222e-10,7372.564533
110.95833590,30.87000080,1.812303667222e-10,7372.564533
110.95916750,30.87000080,1.812303667222e-10,7372.564533
110.95999910,30.87000080,1.812303667222e-10,7372.564533
110.96083070,30.87000080,1.812303667222e-10,7372.564533
110.96166990,30.87000080,1.812303667222e-10,7372.564533
110.96250150,30.87000080,1.812303667222e-10,7372.564533
110.96333310,30.87000080,1.812303667222e-10,7372.564533
110.96416470,30.87000080,1.812303667222e-10,7372.564533
110.96499630,30.87000080,1.812303667222e-10,7372.564533
110.96583560,30.87000080,1.812303667222e-10,7372.564533
110.96666720,30.87000080,1.812303667222e-10,7372.564533
110.96749880,30.87000080,1.812303667222e-10,7372.564533
110.96833040,30.87000080,1.812303667222e-10,7372.564533
110.96916960,30.87000080,1.812303667222e-10,7372.564533
110.97000120,30.87000080,1.812303667222e-10,7372.564533
110.97083280,30.87000080,1.812303667222e-10,7372.564533
110.97166440,30.87000080,1.812303667222e-10,7372.564533
110.97250370,30.87000080,1.812303667222e-10,7372.564533
110.97333530,30.87000080,1.812303667222e-10,7372.564533
110.97416690,30.87000080,1.812303667222e-10,7372.564533
110.97499850,30.87000080,1.812303667222e-10,7372.564533
110.97583010,30.87000080,1.812303667222e-10,7372.564533
110.97666930,30.87000080,1.812303667222e-10,7372.564533
110.97750090,30.87000080,1.812303667222e-10,7372.564533
110.97833250,30.87000080,1.812303667222e-10,7372.564533
110.98166660,30.87000080,1.812303667222e-10,7372.564533
110.98249820,30.87000080,1.812303667222e-10,7372.564533
110.98332980,30.87000080,1.812303667222e-10,7372.564533
110.98416900,30.87000080,1.812303667222e-10,7372.564533
110.98500060,30.87000080,1.812303667222e-10,7372.564533
110.98583220,30.87000080,1.812303667222e-10,7372.564533
110.98666380,30.87000080,1.812303667222e-10,7372.564533
110.99166870,30.87000080,1.812303667222e-10,7372.564533
110.99250030,30.87000080,1.812303667222e-10,7372.564533
110.99333190,30.87000080,1.812303667222e-10,7372.564533
110.99416350,30.87000080,1.812303667222e-10,7372.564533
110.99500270,30.87000080,1.812303667222e-10,7372.564533
110.99583440,30.87000080,1.812303667222e-10,7372.564533
110.99666600,30.87000080,1.812303667222e-10,7372.564533
110.99749760,30.87000080,1.812303667222e-10,7372.564533
110.99833680,30.87000080,1.812303667222e-10,7372.564533
110.99916840,30.87000080,1.812303667222e-10,7372.564533
111.00000000,30.87000080,1.812303667222e-10,7372.564533
111.00083160,30.87000080,1.812303667222e-10,7372.564533
111.00166320,30.87000080,1.812303667222e-10,7372.564533
111.00250240,30.87000080,1.812303667222e-10,7372.564533
111.00333400,30.87000080,1.812303667222e-10,7372.564533
111.00416560,30.87000080,1.812303667222e-10,7372.564533
111.00499730,30.87000080,1.812303667222e-10,7372.564533
111.06583400,30.87000080,1.812303667222e-10,7372.564533
111.06666560,30.87000080,1.812303667222e-10,7372.564533
111.06749730,30.87000080,1.812303667222e-10,7372.564533
111.06833650,30.87000080,1.812303667222e-10,7372.564533
111.06916810,30.87000080,1.812303667222e-10,7372.564533
111.06999970,30.87000080,1.812303667222e-10,7372.564533
111.07083130,30.87000080,1.812303667222e-10,7372.564533
111.07167050,30.87000080,1.812303667222e-10,7372.564533
111.07250210,30.87000080,1.812303667222e-10,7372.564533
111.07333370,30.87000080,1.812303667222e-10,7372.564533
108.49749760,30.87083240,1.812287943082e-10,7372.500567
108.49833680,30.87083240,1.812287943082e-10,7372.500567
108.49916840,30.87083240,1.812287943082e-10,7372.500567
108.50000000,30.87083240,1.812287943082e-10,7372.500567
108.50083160,30.87083240,1.812287943082e-10,7372.500567
108.50166320,30.87083240,1.812287943082e-10,7372.500567
108.50250240,30.87083240,1.812287943082e-10,7372.500567
108.50333400,30.87083240,1.812287943082e-10,7372.500567
108.50416560,30.87083240,1.812287943082e-10,7372.500567
108.50499730,30.87083240,1.812287943082e-10,7372.500567
108.50583650,30.87083240,1.812287943082e-10,7372.500567
108.50666810,30.87083240,1.812287943082e-10,7372.500567
108.50749970,30.87083240,1.812287943082e-10,7372.500567
108.50833130,30.87083240,1.812287943082e-10,7372.500567
108.91999820,30.87083240,1.812287943082e-10,7372.500567
108.92082980,30.87083240,1.812287943082e-10,7372.500567
108.92166900,30.87083240,1.812287943082e-10,7372.500567
108.92250060,30.87083240,1.812287943082e-10,7372.500567
108.92333220,30.87083240,1.812287943082e-10,7372.500567
108.92416380,30.87083240,1.812287943082e-10,7372.500567
110.83833310,30.87083240,1.812287943082e-10,7372.500567
110.91500090,30.87083240,1.812287943082e-10,7372.500567
110.91583250,30.87083240,1.812287943082e-10,7372.500567
